 TIME                    	Outlet                   	temperature              	mass_flow                	Useful_energy            	
 HOURS              	øC                  	kg/hr               	kJ/hr               	øC                  	
  +2.8130000000000000E+03	  +1.3749999999999996E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0057258135971793E+01	
  +2.8140000000000000E+03	  +1.3250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9817784139752632E+01	
  +2.8150000000000000E+03	  +3.2556154822248715E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9579265028865308E+01	
  +2.8160000000000000E+03	  +5.6117754901981414E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9341696995773276E+01	
  +2.8170000000000000E+03	  +6.1947716322402584E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9102282002048455E+01	
  +2.8180000000000000E+03	  +8.1912250133198413E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8864751798403745E+01	
  +2.8190000000000000E+03	  +7.1635760361305969E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8630959157257564E+01	
  +2.8200000000000000E+03	  +9.1075712513100413E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8397172425606186E+01	
  +2.8210000000000000E+03	  +1.0088457418610585E+02	  +2.0000000000000000E+02	  +9.7637341452052278E+03	  +8.9233340122615118E+01	
  +2.8220000000000000E+03	  +9.7440315884066550E+01	  +2.0000000000000000E+02	  +5.7633237430067238E+03	  +9.0562841250406976E+01	
  +2.8230000000000000E+03	  +7.1883700724816194E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0888991771922761E+01	
  +2.8240000000000000E+03	  +6.6989798523361770E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0646201297666238E+01	
  +2.8250000000000000E+03	  +4.5571553273927108E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0404378932959162E+01	
  +2.8260000000000000E+03	  +3.7739136746669885E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.0163520817534334E+01	
  +2.8270000000000000E+03	  +2.5567986984428469E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9923623106517113E+01	
  +2.8280000000000000E+03	  +1.5749999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9683304583988871E+01	
  +2.8290000000000000E+03	  +1.5200000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9444401426109891E+01	
  +2.8300000000000000E+03	  +1.4650000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9206450891539646E+01	
  +2.8310000000000000E+03	  +1.4099999999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8969449181783887E+01	
  +2.8320000000000000E+03	  +1.3550000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8734769815650708E+01	
  +2.8330000000000000E+03	  +1.3000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8500569146467257E+01	
  +2.8340000000000000E+03	  +1.2400000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8267302335603489E+01	
  +2.8350000000000000E+03	  +1.1850000000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8034965659366520E+01	
  +2.8360000000000000E+03	  +1.1300000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7803555408911436E+01	
  +2.8370000000000000E+03	  +1.0700000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7573067890182088E+01	
  +2.8380000000000000E+03	  +1.0100000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7343499423852080E+01	
  +2.8390000000000000E+03	  +3.3915930216105338E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7114846345266130E+01	
  +2.8400000000000000E+03	  +6.2092418706818400E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6887105004381425E+01	
  +2.8410000000000000E+03	  +7.9846757170920029E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6657529542137638E+01	
  +2.8420000000000000E+03	  +7.3737077094575000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6429782319248133E+01	
  +2.8430000000000000E+03	  +9.0554451216028667E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6205681696954656E+01	
  +2.8440000000000000E+03	  +9.0900537853027373E+01	  +2.0000000000000000E+02	  +3.2734027320348819E+03	  +8.6994329342245891E+01	
  +2.8450000000000000E+03	  +7.1620884145664249E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7648586383109460E+01	
  +2.8460000000000000E+03	  +9.2452078510037822E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7417776255195889E+01	
  +2.8470000000000000E+03	  +7.7892299847564544E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.7189295081978415E+01	
